Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016]
Lao PDR,LAO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.069963948,4.885133261,-1.425792382,-2.01020105,14.19063663,6.704578688,4.296563641,5.559857768,5.912556556,8.159018531,7.031254328,6.928323725,6.872091273,3.967608091,7.306376073,5.798782326,5.751412882,5.918743682,6.067002304,6.35769548,7.107568369,8.619266209,7.596828801,7.824902763,7.501774913,8.526905517,8.038652681,8.026283279,8.024751869,7.613516487,7.270925783,7.022767247
Lao PDR,LAO,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,26.0264114,24.26338158,24.9533585,20.43388211,24.71657959,24.28294653,25.08311593,25.50490685,26.14742993,24.19817848,23.65230835,38.2277985,38.89432642,37.82953252,37.65118836,40.45807862,39.20658984,37.00200187,37.03398738,36.57670275,38.29618933,36.25700806,35.8120743,44.05663041,46.7717348,48.61950224,49.37930245,48.01521378
Lao PDR,LAO,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.037099998,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lao PDR,LAO,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,60.55222066,61.22825659,58.23068704,61.8095185,57.54010593,57.57631637,55.67544165,53.34752249,52.80481927,53.30301757,53.71351225,45.16643428,43.95812359,42.69267344,41.03005854,39.02911562,36.18082162,35.26320765,36.06026429,34.86810947,35.0416864,31.44900959,29.59368965,20.35306614,19.73662609,19.65276203,19.66209645,19.47626126
Lao PDR,LAO,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2.764227723,4.037559054,3.613744029,6.092436844,13.62861981,12.13067521,11.32876329,12.95372648,17.02575543,21.46161926,24.98694072,23.22038891,22.69874962,23.89222479,36.45587275,35.87584152,30.09584692,28.48836029,29.38452051,29.68558157,30.55276261,34.15752654,40.39814945,34.49914783,32.016149,30.88155367,35.81029677,37.41126467,35.66960938,34.77242021,35.71987298,30.95814586,29.33683081
Lao PDR,LAO,"Final consumption expenditure, etc. (% of GDP)",NE.CON.TETC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.39837391,98.68544542,97.15639806,97.74159653,104.7700152,..,..,..,..,..,..,..,..,..,..,..,100.1892451,95.22705122,89.25829604,89.59648096,92.35534501,89.26657131,78.46371726,79.36958769,80.0644462,78.92386018,77.59207478,79.29968303,82.72652309,87.23068959,87.59616148,84.68112825,83.34661825
Lao PDR,LAO,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Lao PDR,LAO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,6.3414636,9.765258427,7.701421783,14.02310852,31.89948683,31.99615679,24.51844518,25.22859516,27.10500319,31.16719275,39.82232928,37.33407723,41.05842399,41.26474597,47.81366775,44.18261464,44.21449054,37.80972118,36.89421615,37.04689593,46.95448288,46.49928219,45.92271534,47.95797704,44.212184,40.09105225,38.40707209,43.16186667,47.39574531,49.31801262,49.76158796,43.80292631,39.1083878
Lao PDR,LAO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,64.81468778,51.11545874,14.4277167,25.84914866,55.26652112,37.90738077,12.97176039,5.993841477,11.18257934,7.700595511,19.68536442,13.72521226,19.35281673,84.5044589,127.9739664,24.79777661,8.868073802,6.318464743,13.45008984,10.69042854,8.640322479,10.80510123,7.438286005,8.863450638,-2.932073533,9.196571112,4.30791841,13.8798988,6.474665094,5.724399142,2.348042301,3.024048425
Lao PDR,LAO,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.267707174,9.963177583,12.48904279,13.40522913,13.0802135,12.91063429,14.27136245,15.92221138,15.89290688,17.01771198,17.00732885,6.311423557,6.237352731,8.959071922,8.661458099,8.914699597,9.939233186,8.391585255,8.630321782,8.884871355,8.552112147,7.528041948,7.541319438,9.856541673,9.284926945,9.279955461,9.15600389,8.784646323
Lao PDR,LAO,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.10294002,12.75716617,13.02713909,13.71863149,13.62087979,13.77235876,14.20914641,13.50623875,..
Late-demographic dividend,LTE,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.06546E+13,..,..,..,..,..,..
Late-demographic dividend,LTE,Urban population,SP.URB.TOTL,287629842,296584643,307763800,321254305,335131277,343915024,353268210,362862328,372804296,383143739,393670063,404253611,414655146,425910224,438023299,449886271,461208441,472381857,486753009,504406859,522268190,540568505,559809413,577847160,596235837,615159876,634788178,655167607,675966141,696515148,716492196,737488504,756320270,777154673,798221051,821045115,842581063,864638929,886992433,909341938,931660334,956433395,982573161,1009208161,1036397469,1064125666,1091717805,1119307433,1147388180,1175904724,1204405291,1233181480,1261892929,1290339794,1318448301,1346087901,1373421388
Late-demographic dividend,LTE,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,962553.0635,..,..,..,..,..,..,..,..,..,962553.0635,..,..,..,..,..,..,..,..,..,962553.0635,..,..,..,..,..,..
Late-demographic dividend,LTE,Urban population (% of total),SP.URB.TOTL.IN.ZS,26.16447866,26.92704919,27.58199361,28.14638911,28.72504725,28.83537605,28.92162116,29.04240613,29.16573709,29.28050941,29.38790747,29.48356223,29.59612282,29.78163446,30.04800976,30.33289931,30.60321611,30.88668431,31.36898747,32.04200561,32.71822643,33.39823863,34.07202437,34.65525787,35.26025809,35.86231228,36.45359344,37.0381166,37.62525141,38.19682764,38.75435555,39.38602805,39.97138034,40.62910782,41.2937852,42.01020966,42.6900759,43.38657283,44.09861922,44.82413448,45.57120525,46.44343525,47.39008144,48.35544306,49.33646626,50.327982,51.30482756,52.27740264,53.25680179,54.23605494,55.21628485,56.19410562,57.1496638,58.0792161,58.98088054,59.85466782,60.69807667
Late-demographic dividend,LTE,Urban population growth (annual %),SP.URB.GROW,..,3.113307346,3.76929732,4.383395643,4.319622114,2.620986939,2.719621228,2.715816971,2.739873289,2.773423781,2.747356391,2.688430997,2.573022162,2.714322518,2.844044195,2.708297031,2.51667382,2.422639095,3.042274335,3.626859963,3.541056328,3.504007204,3.559383838,3.222122848,3.182273493,3.17391841,3.190764347,3.210429826,3.174536375,3.039946198,2.868142647,2.930430801,2.5534996,2.754706416,2.710705955,2.859366334,2.622992039,2.617892446,2.585299279,2.519695114,2.454345837,2.659022832,2.733046142,2.710739623,2.694122883,2.67544044,2.592939902,2.527175784,2.508760879,2.485344062,2.423713964,2.389244652,2.328241988,2.254301007,2.178380232,2.09637344,2.03058708
Late-demographic dividend,LTE,GDP (constant 2010 US$),NY.GDP.MKTP.KD,1.03538E+12,1.03105E+12,1.06426E+12,1.1033E+12,1.17645E+12,1.24899E+12,1.33051E+12,1.36572E+12,1.45886E+12,1.60334E+12,1.76336E+12,1.91252E+12,2.07033E+12,2.27091E+12,2.41709E+12,2.53196E+12,2.71237E+12,2.88543E+12,3.04168E+12,3.26854E+12,3.53989E+12,3.5356E+12,3.59568E+12,3.61591E+12,3.87543E+12,4.15688E+12,4.4049E+12,4.66612E+12,4.8757E+12,5.08757E+12,5.10565E+12,5.12763E+12,5.09036E+12,5.25529E+12,5.43258E+12,5.70498E+12,5.95497E+12,6.25127E+12,6.38206E+12,6.64322E+12,7.09119E+12,7.42995E+12,7.84136E+12,8.34041E+12,8.98859E+12,9.63506E+12,1.04785E+13,1.14869E+13,1.22324E+13,1.25534E+13,1.35126E+13,1.44105E+13,1.51774E+13,1.59621E+13,1.66953E+13,1.73296E+13,1.79717E+13
Late-demographic dividend,LTE,GDP (constant LCU),NY.GDP.MKTP.KN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,GDP (current LCU),NY.GDP.MKTP.CN,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,GDP (current US$),NY.GDP.MKTP.CD,1.7098E+11,1.57897E+11,1.65673E+11,1.79542E+11,1.98102E+11,2.20984E+11,2.45371E+11,2.47716E+11,2.53064E+11,2.82834E+11,3.21365E+11,3.57842E+11,4.10663E+11,5.21688E+11,6.14358E+11,6.75063E+11,7.36554E+11,8.54921E+11,8.90799E+11,1.06438E+12,1.20659E+12,1.27907E+12,1.30869E+12,1.21082E+12,1.27495E+12,1.36259E+12,1.44931E+12,1.52778E+12,1.68282E+12,1.90736E+12,2.02723E+12,2.23028E+12,2.07991E+12,2.15592E+12,2.46884E+12,3.03281E+12,3.32567E+12,3.48027E+12,3.35132E+12,3.09611E+12,3.40322E+12,3.51777E+12,3.72642E+12,4.24923E+12,5.10749E+12,6.16176E+12,7.43679E+12,9.36621E+12,1.16446E+13,1.12566E+13,1.35126E+13,1.64616E+13,1.75886E+13,1.89434E+13,1.96968E+13,1.84429E+13,1.8429E+13
Late-demographic dividend,LTE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,-0.418067481,3.220858331,3.668451269,6.630171123,6.165835448,6.527419665,2.645756781,6.82027389,9.903190952,9.980915847,8.458726395,8.251598949,9.688142292,6.436939575,4.752513842,7.125338828,6.38026078,5.415247667,7.458490541,8.301672718,-0.121042506,1.699060903,0.562663245,7.17728604,7.26225257,5.966629024,5.930104817,4.491653989,4.345343175,0.355332033,0.430528334,-0.726702677,3.239906441,3.373600767,5.014252423,4.381886778,4.975753581,2.092164864,4.092140465,6.743232871,4.777189141,5.537119485,6.364377021,7.77159701,7.192080288,8.753749115,9.623868866,6.4898156,2.62448727,7.640884609,6.644405443,5.32177822,5.170281315,4.593564205,3.799270951,3.705254265
Late-demographic dividend,LTE,"Services, etc., value added (% of GDP)",NV.SRV.TETC.ZS,35.63475348,34.50944552,35.08437882,32.57967493,33.03175992,33.8844864,32.62846555,33.95420488,34.25362022,34.03270852,32.73085751,32.62082061,32.67616678,31.93035703,31.23991167,30.89414065,30.58839566,31.6172227,32.32126372,30.90290998,30.42798514,30.90853562,30.99884469,31.44537075,32.4767943,34.98417919,35.36597813,35.78820228,36.63031428,37.57013939,38.24899805,40.39268969,42.09358974,41.18544224,41.27490242,46.01229418,46.41273399,47.49710104,48.86606031,49.61797475,50.14072703,51.17280895,51.97183316,51.47718085,50.35183094,50.54071426,51.01244043,51.87471718,51.73115469,53.48269147,52.58703908,52.41234391,53.49453242,54.53251384,55.78268179,57.30065613,58.35857496
Late-demographic dividend,LTE,Research and development expenditure (% of GDP),GB.XPD.RSDV.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.815805047,0.871766632,0.896124835,0.959730726,0.969128877,1.028668857,1.034101375,1.065144514,1.127090764,1.283041626,1.326475279,1.313357391,1.45901039,1.546484155,1.657456849,..,..
Late-demographic dividend,LTE,"Agriculture, value added (% of GDP)",NV.AGR.TOTL.ZS,23.42257793,32.06203041,33.49003455,33.68262374,32.42290221,32.26437507,31.38999868,32.68596965,33.51805613,30.60779453,28.47283512,27.45161586,26.75362022,27.20823499,27.45961271,26.22644403,26.65526685,24.79689577,23.1254056,24.8050355,23.90875835,24.70901677,25.22163069,25.52650733,24.82934669,22.51314498,21.66174705,21.21337705,20.52493059,19.27262873,20.20087433,18.49633335,16.18841571,14.94531521,15.24880585,13.92221005,13.61543862,12.64448301,12.18338082,11.66111648,10.5305869,10.24774482,9.920153478,9.584447816,9.692295633,8.623065548,7.985181239,7.763990501,7.786502999,7.531460965,7.276956558,7.393618912,7.196950245,7.228040376,7.076860757,6.952162182,6.93432218
Late-demographic dividend,LTE,Exports of goods and services (% of GDP),NE.EXP.GNFS.ZS,8.847613937,8.408753003,7.575956119,8.37864099,7.717450892,8.806947629,8.542205,8.188977057,8.55678784,8.659218662,8.248468642,8.082025355,8.496733147,9.778129993,11.15027031,10.73245488,10.80012881,10.69488098,10.66466272,11.57097458,12.5910555,13.19160629,14.67398248,14.64612314,15.28487006,14.52143321,13.79414836,16.85395194,18.52982103,17.94884955,18.88237252,18.66265191,26.51514155,23.86836572,23.66691152,23.56629243,23.072969,23.39169612,24.85581186,27.1494954,29.55240755,29.10933671,29.98066554,32.77503728,35.62728847,37.1962366,38.429548,37.26062033,35.83779421,30.39151871,32.22730516,33.35373544,32.98380285,32.36488061,31.94989321,31.11864861,29.29718417
Late-demographic dividend,LTE,"Final consumption expenditure, etc. (% of GDP)",NE.CON.TETC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,GDP deflator: linked series (base year varies by country),NY.GDP.DEFL.ZS.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Late-demographic dividend,LTE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,8.936457675,8.376830097,7.4818238,8.105955065,7.365289255,7.698581955,7.854902439,7.688674448,7.960528811,7.632654762,8.009373363,7.81432447,8.116873965,9.244840977,12.01626561,11.41016375,10.65811465,10.67264147,11.25146263,12.31802594,13.46910038,13.95943529,14.12530703,13.87340782,14.27946279,15.68737312,14.5607553,15.23666789,17.64860202,17.68752916,17.3648689,18.2505964,24.11253434,24.06208392,22.51413387,23.00289685,22.3073512,22.41071002,22.38735043,23.04655895,25.1701099,25.79521361,26.5204538,28.77196318,31.07666733,30.83830851,30.98283481,30.77676125,30.58744135,26.35700594,28.43484178,29.77871909,29.49443463,29.15421784,28.93533761,27.69318667,26.77805033
Late-demographic dividend,LTE,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,4.705322937,6.413089158,15.10719239,24.37874263,12.08180736,8.012194265,8.896885736,7.63350526,13.08099129,17.79985763,10.86389905,6.741941141,6.158569032,5.501494949,5.022921263,4.67988371,6.586347651,3.645309271,6.116743087,8.247681457,9.594151098,8.800985376,10.13082797,13.35884424,9.30343963,7.002042734,5.809709683,4.99674703,4.776685635,6.114610233,4.06913994,3.952387613,5.354755649,6.878410746,7.028819139,6.774390717,8.21798824,8.778395153,1.993795544,5.662421998,5.336713192,3.266620549,1.984676212,1.68590752,1.638960072,1.918242175
Late-demographic dividend,LTE,"Manufacturing, value added (% of GDP)",NV.IND.MANF.ZS,..,..,..,..,..,..,28.58848626,25.95173715,25.11970425,27.55870535,30.42784623,31.21748011,31.96443088,32.34127236,32.2647254,33.5099443,33.32991411,34.25615477,35.40239208,35.15514035,35.75753085,34.59984826,34.00834645,33.25687893,32.80456353,32.25595667,32.38028801,31.80435315,31.83677634,31.34078316,..,29.40986136,29.36131335,30.07096282,30.05602513,27.60916118,26.67356441,26.43929472,25.50832136,25.42140734,25.98509158,25.76975068,24.48767758,25.43001088,25.36735032,25.23880604,25.14953881,24.95943255,24.69796435,23.89134503,23.55305226,23.04849232,22.47854583,21.95176535,..,..,..
Late-demographic dividend,LTE,Tax revenue (% of GDP),GC.TAX.TOTL.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.70900436,12.85199139,13.3520174,13.31198362,12.56937312,12.43135944,12.5788581,12.23867367,11.92061862,11.66089388,..,..
Latin America & Caribbean,LCN,Adjusted net national income (annual % growth),NY.ADJ.NNTY.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,8.674333765,7.79338871,9.748630573,2.154398305,3.863837643,6.680599189,5.338425824,2.469837943,4.176915161,6.13578939,0.558175861,-2.653245758,-4.330863385,5.504531035,3.127367261,4.277111527,3.624608792,0.968421353,5.772481227,-3.955968568,5.194336437,3.387176994,3.517695898,4.285188284,1.128758788,4.195659705,5.848567294,1.1057758,-1.306311805,4.170963617,0.523795084,0.12052732,1.750894919,6.811243236,4.850736463,6.244751164,7.340969653,4.409956374,-1.856594245,9.196656507,4.525926277,2.962516493,2.492196084,0.669617575,-0.311376895,..
Latin America & Caribbean,LCN,Adjusted net national income (constant 2010 US$),NY.ADJ.NNTY.KD,..,..,..,..,..,..,..,..,..,..,1.15908E+12,1.25962E+12,1.35779E+12,1.49015E+12,1.52225E+12,1.58107E+12,1.6867E+12,1.77674E+12,1.82062E+12,1.89667E+12,2.01304E+12,2.02428E+12,1.97057E+12,1.88523E+12,1.989E+12,2.05121E+12,2.13894E+12,2.21647E+12,2.23793E+12,2.36711E+12,2.27347E+12,2.39156E+12,2.47257E+12,2.55955E+12,2.66923E+12,2.69936E+12,2.81261E+12,2.97711E+12,3.01003E+12,2.97071E+12,3.09462E+12,3.11083E+12,3.11458E+12,3.16911E+12,3.38497E+12,3.54916E+12,3.7708E+12,4.04761E+12,4.22611E+12,4.14765E+12,4.52909E+12,4.73408E+12,4.87433E+12,4.9958E+12,5.02926E+12,5.0136E+12,..
Latin America & Caribbean,LCN,Urban population,SP.URB.TOTL,108621854,113430520,118465493,123694376,129100586,134535081,140104523,145810688,151668057,157680139,163853790,170225905,176749619,183368791,190115660,197006281,204026714,211184031,218485533,225922683,233524715,241237817,249005573,256843536,264775643,272779616,280816866,288892122,297024790,305212643,313446151,321635216,329813090,338013030,346239153,354446085,362567463,370742670,378907567,386931524,394889045,402312474,409549431,416722319,423913310,431140575,438418190,445734575,453083022,460429932,467765063,475061786,482321988,489532752,496656877,503687630,510618522
Latin America & Caribbean,LCN,Population in urban agglomerations of more than 1 million,EN.URB.MCTY,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Latin America & Caribbean,LCN,Urban land area (sq. km),AG.LND.TOTL.UR.K2,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,462259.612,..,..,..,..,..,..,..,..,..,462259.612,..,..,..,..,..,..,..,..,..,462259.612,..,..,..,..,..,..
Latin America & Caribbean,LCN,Urban population (% of total),SP.URB.TOTL.IN.ZS,49.2772809,50.06647873,50.86668825,51.66946351,52.47732789,53.23779372,53.99749873,54.7558275,55.51483006,56.27036647,57.02128862,57.77918235,58.53055967,59.25809339,59.97686998,60.69499469,61.40923364,62.12218924,62.83224785,63.53538195,64.23751814,64.92369993,65.58112027,66.2204639,66.85342629,67.48001813,68.09317142,68.69481364,69.28824069,69.86966467,70.43505115,70.96671803,71.4756913,71.97275904,72.46538529,72.94924141,73.41080999,73.8815979,74.34887038,74.79900239,75.24550123,75.60198952,75.93444058,76.25947113,76.5825287,76.9002135,77.21383438,77.52307045,77.82850401,78.12866019,78.42517182,78.71725572,79.00260271,79.28155504,79.55416286,79.82032678,80.08037347
Latin America & Caribbean,LCN,Urban population growth (annual %),SP.URB.GROW,..,4.426978387,4.438816819,4.413844798,4.370619081,4.209504518,4.139769314,4.072791426,4.017105385,3.963973772,3.915300328,3.888903028,3.832386146,3.744942726,3.679398748,3.624436304,3.563557956,3.508029346,3.457411986,3.403955355,3.364882135,3.302906076,3.219957839,3.147705855,3.088303145,3.022926471,2.946426173,2.875630697,2.815122802,2.756622772,2.697630059,2.612590703,2.542592848,2.486238493,2.433670382,2.370307323,2.291287263,2.254809886,2.20230841,2.117655518,2.056570868,1.879877169,1.798839824,1.751409587,1.725607358,1.70489221,1.687991208,1.668814198,1.648614986,1.621537255,1.593104725,1.559911925,1.528264789,1.495010424,1.455290779,1.415615755,1.376029822
Latin America & Caribbean,LCN,GDP (constant 2010 US$),NY.GDP.MKTP.KD,8.0101E+11,8.53548E+11,8.94448E+11,9.17269E+11,9.8541E+11,1.03652E+12,1.07896E+12,1.12644E+12,1.21446E+12,1.29103E+12,1.3767E+12,1.46874E+12,1.57419E+12,1.70998E+12,1.81916E+12,1.88687E+12,2.00334E+12,2.10057E+12,2.18188E+12,2.32499E+12,2.46984E+12,2.47704E+12,2.45679E+12,2.38926E+12,2.4828E+12,2.57134E+12,2.68843E+12,2.78056E+12,2.80581E+12,2.84383E+12,2.8574E+12,2.96294E+12,3.04743E+12,3.16637E+12,3.31061E+12,3.36599E+12,3.47855E+12,3.65595E+12,3.73442E+12,3.73545E+12,3.87709E+12,3.91355E+12,3.92811E+12,3.99071E+12,4.24048E+12,4.43097E+12,4.66953E+12,4.93558E+12,5.13239E+12,5.0429E+12,5.33436E+12,5.5688E+12,5.72562E+12,5.88524E+12,5.96299E+12,5.95402E+12,5.91428E+12
